ANNO,MES,COLOMBIA_TELECOMUNICACIONES,COLOMBIA_MOVIL,COMUNICACION_CELULAR_COMCEL,EMPRESA_DE_TELECOMUNICACIONES_DE_BOGOTA,UNE_EPM,AVANTEL,ALMACENES_EXITO,VIRGIN_MOBILE,PARTNERS_TELECOM,SETROC_MOBILE,UFF_MOVIL,CELLVOZ_COLOMBIA,LOGISTICA_FLASH,LOV_TELECOMUNICACIONES,SUMA_MOVIL
2021,3,18.367341282797305,15.514433451953716,62.22616584674523,0.4758438969257187,0,2.242451818850857,0.33077639910204987,0.6677328873266746,0,0.00087533,0,0,0.17265139972906265,0,0.001727686
2021,4,18.45850248555063,16.37482333,61.69224279087516,0.43476578967263185,0,2.023074221,0.28517763666754653,0.5566110612296867,0.020962139011619807,0.00070667,0,0,0.15170852546255012,0,0.001425347
2021,5,18.32837915006244,16.681097433810162,61.98657984040019,0.32854654266016936,0,1.6632339407836265,0.2917732382743224,0.48634522012669945,0.091205942,0.000954856,0,0,0.14088380879474718,0,0.001000028
2021,6,18.933041297276397,16.60765569444922,61.65697933824708,0.3090661507674856,0,1.4484933870914625,0.3024216310070264,0.48559466744290125,0.1265567425890679,0.000964455,0,0,0.12787598755449764,0,0.001350649
2021,7,18.42612863191524,16.61847971315777,61.94756497058302,0.3394493711194097,0,1.1647700774399738,0.32042269018800384,0.5320580141979796,0.5264338464709317,0.000916048,0,0,0.12214600287914093,0,0.001630634
2021,8,18.826822318496212,16.54121564222408,61.711847368692005,0.3152559468659859,0,0.8471641962829219,0.3094582609411471,0.509058871,0.8232762101471667,0.000934578,0,0,0.11349553897359319,0,0.001471068
2021,9,19.51038251177537,16.122271612603754,61.11034410617406,0.520368842,0,0.6223870752058602,0.2850379178185193,0.5322126326621374,1.1875133431096494,0.000945856,0,0,0.10723482010114517,0,0.001301283
2021,10,18.894733276400366,16.58229270048951,61.341447207670996,0.31453391471513614,0,0.4252746600946712,0.31370715200480814,0.5729232470058304,1.4468650237713667,0.000745,0,0,0.10612198316747312,0,0.001355835
2021,11,18.462606744308534,16.818094206362076,61.51871968827347,0.29384356181169624,0,0.290741547,0.3069885805323208,0.5034786950180713,1.7015966165170728,0.000603129,0,0,0.10247432596887274,0,0.000852905
2021,12,17.588424253798486,17.68326180845157,60.631761062469344,0.275014048,0,0.21777202615541924,0.34608110218640065,1.1955494261335493,1.945396727290073,0.000493223,0,0,0.11521302910481328,0,0.001033294
2022,1,17.501778046887587,17.172440331492282,61.506235360185435,0.2961168029348226,0,0.1856855195898634,0.31527816951325793,0.81751588,2.0915341078412917,0.000485971,0,0,0.11156464300279367,0.000221651,0.001143517
2022,2,17.622532769230126,17.66927152803919,60.86233591805959,0.3161502497447753,0,0.16303260833534777,0.3088180503652561,0.7814878916090742,2.171795839292682,0.000312643,0,0,0.10043124407677602,0.002620622,0.001210636
2022,3,17.451655851598805,17.455011641803715,61.005942039238256,0.31872562436724977,0,0.13305332936502934,0.34406735725164467,0.8045033373822748,2.374824951801864,0.000384724,0,0,0.10709040859709577,0.003309634,0.0014311
2022,4,17.49946525654439,17.74804627,60.48474680306113,0.28299218654882896,0,0.11574900798095854,0.31116009764455704,0.7306456796043521,2.7168500392026864,0.000292042,0,0.001092017,0.10008407345788123,0.007391223,0.001485307
2022,5,17.62677142835581,17.86792144061011,60.073662581099185,0.3316712790220971,0,0.084622797,0.25743097605773485,0.7290868495110001,2.9211880796285903,0.000149181,0,0.00069877,0.099809523,0.004860692,0.002126403
2022,6,17.64478220327056,18.118018093391903,59.58029821964561,0.37385850775843593,0,0.071922153,0.32441601001073417,0.6927930629725998,3.0911908670247117,8.034853516909694e-05,0,0.000141773,0.095374933,0.004743673,0.002380155
2022,7,17.291907748897803,18.18521214085383,59.69923498588031,0.366471318,0,0.059413451,0.3323187544385914,0.7222912796668339,3.2405168078521527,0,0,0.000160446,0.095424839,0.004656611,0.002391618
2022,8,16.39693971056186,18.52280495357216,60.09384715635744,0.376034425,0,0,0.33389109857329935,0.7528231537135123,3.4216973622180973,0,0,0.00013163,0.094427219,0.004649679,0.002753612
2022,9,17.166010839967942,18.393575226958216,59.29298222353094,0.3955513952382201,0,0,0.33220300433669386,0.7379668949001598,3.5830991332197164,0,0,0.000250627,0.090936363,0.00457853,0.002845762
2022,10,16.526549142896364,18.183090816998625,60.22431633728761,0.3910761824938635,0,0,0.3171742281912378,0.739293718,3.5225205725259645,0,0,0.000231717,0.088257608,0.004669369,0.002820308
2022,11,16.936483993316692,18.084625287606144,59.77692188809487,0.4088510499272474,0,0,0.3077105416342291,0.7141545904090973,3.6801354034587646,0,0,0.000215074,0.082674343,0.005038991,0.003188838
2022,12,16.522112229607462,18.60025346482471,59.49250176275533,0.43554289803475466,0,0,0.3404634931117487,0.7310225252875515,3.784903748390657,0,0,0.00040735,0.084228223,0.005398932,0.003165372
